case,datetime,electricity [kWh]
Synthetic,2014-04-19T08:00:00Z,81.23
Synthetic,2014-04-19T09:00:00Z,79.32
Synthetic,2014-04-19T10:00:00Z,77.25
Synthetic,2014-04-19T11:00:00Z,79.22
Synthetic,2014-04-19T12:00:00Z,78.7
Synthetic,2014-04-19T13:00:00Z,77.15
Synthetic,2014-04-19T14:00:00Z,49.87
Synthetic,2014-04-19T15:00:00Z,48.76
Synthetic,2014-04-19T16:00:00Z,50.64
Synthetic,2014-04-19T17:00:00Z,43.7
Synthetic,2014-04-19T18:00:00Z,19.56
Synthetic,2014-04-19T19:00:00Z,27.63
Synthetic,2014-04-19T20:00:00Z,33.58
Synthetic,2014-04-19T21:00:00Z,33.58
Synthetic,2014-04-19T22:00:00Z,33.58
Synthetic,2014-04-19T23:00:00Z,33.58
Synthetic,2014-04-20T00:00:00Z,33.58
Synthetic,2014-04-20T01:00:00Z,33.58
Synthetic,2014-04-20T02:00:00Z,33.58
Synthetic,2014-04-20T03:00:00Z,33.58
Synthetic,2014-04-20T04:00:00Z,33.58
Synthetic,2014-04-20T05:00:00Z,33.58
Synthetic,2014-04-20T06:00:00Z,23.71
Synthetic,2014-04-20T07:00:00Z,18.77
Synthetic,2014-04-20T08:00:00Z,18.77
Synthetic,2014-04-20T09:00:00Z,18.77
Synthetic,2014-04-20T10:00:00Z,18.77
Synthetic,2014-04-20T11:00:00Z,18.77
Synthetic,2014-04-20T12:00:00Z,18.77
Synthetic,2014-04-20T13:00:00Z,18.77
Synthetic,2014-04-20T14:00:00Z,18.77
Synthetic,2014-04-20T15:00:00Z,18.77
Synthetic,2014-04-20T16:00:00Z,20.49
Synthetic,2014-04-20T17:00:00Z,21.54
Synthetic,2014-04-20T18:00:00Z,18.77
Synthetic,2014-04-20T19:00:00Z,26.17
Synthetic,2014-04-20T20:00:00Z,33.58
Synthetic,2014-04-20T21:00:00Z,33.58
Synthetic,2014-04-20T22:00:00Z,33.58
Synthetic,2014-04-20T23:00:00Z,33.58
Synthetic,2014-04-21T00:00:00Z,33.58
Synthetic,2014-04-21T01:00:00Z,38.94
Synthetic,2014-04-21T02:00:00Z,38.94
Synthetic,2014-04-21T03:00:00Z,38.94
Synthetic,2014-04-21T04:00:00Z,38.94
Synthetic,2014-04-21T05:00:00Z,41.62
Synthetic,2014-04-21T06:00:00Z,106.94
Synthetic,2014-04-21T07:00:00Z,94.42
Synthetic,2014-04-21T08:00:00Z,136.58
Synthetic,2014-04-21T09:00:00Z,122.14
Synthetic,2014-04-21T10:00:00Z,118.74
Synthetic,2014-04-21T11:00:00Z,122.48
Synthetic,2014-04-21T12:00:00Z,124.72
Synthetic,2014-04-21T13:00:00Z,129.82
Synthetic,2014-04-21T14:00:00Z,127.8
Synthetic,2014-04-21T15:00:00Z,128.82
Synthetic,2014-04-21T16:00:00Z,134.05
Synthetic,2014-04-21T17:00:00Z,124.06
Synthetic,2014-04-21T18:00:00Z,82.84
Synthetic,2014-04-21T19:00:00Z,84.68
Synthetic,2014-04-21T20:00:00Z,75.23
Synthetic,2014-04-21T21:00:00Z,74.7
Synthetic,2014-04-21T22:00:00Z,41.62
Synthetic,2014-04-21T23:00:00Z,38.94
Synthetic,2014-04-22T00:00:00Z,38.94
Synthetic,2014-04-22T01:00:00Z,38.94
Synthetic,2014-04-22T02:00:00Z,38.94
Synthetic,2014-04-22T03:00:00Z,38.94
Synthetic,2014-04-22T04:00:00Z,38.94
Synthetic,2014-04-22T05:00:00Z,41.62
Synthetic,2014-04-22T06:00:00Z,59.85
Synthetic,2014-04-22T07:00:00Z,68.56
Synthetic,2014-04-22T08:00:00Z,129.03
Synthetic,2014-04-22T09:00:00Z,125.29
Synthetic,2014-04-22T10:00:00Z,126.75
Synthetic,2014-04-22T11:00:00Z,131.48
Synthetic,2014-04-22T12:00:00Z,134.35
Synthetic,2014-04-22T13:00:00Z,139.63
Synthetic,2014-04-22T14:00:00Z,134.66
Synthetic,2014-04-22T15:00:00Z,131.51
Synthetic,2014-04-22T16:00:00Z,134.31
Synthetic,2014-04-22T17:00:00Z,124.38
Synthetic,2014-04-22T18:00:00Z,85.54
Synthetic,2014-04-22T19:00:00Z,85.87
Synthetic,2014-04-22T20:00:00Z,76.98
Synthetic,2014-04-22T21:00:00Z,72.98
Synthetic,2014-04-22T22:00:00Z,41.62
Synthetic,2014-04-22T23:00:00Z,38.94
Synthetic,2014-04-23T00:00:00Z,38.94
Synthetic,2014-04-23T01:00:00Z,38.94
Synthetic,2014-04-23T02:00:00Z,38.94
Synthetic,2014-04-23T03:00:00Z,38.94
Synthetic,2014-04-23T04:00:00Z,38.94
Synthetic,2014-04-23T05:00:00Z,41.62
Synthetic,2014-04-23T06:00:00Z,57.06
Synthetic,2014-04-23T07:00:00Z,67.67
Synthetic,2014-04-23T08:00:00Z,126.65
Synthetic,2014-04-23T09:00:00Z,116.87
Synthetic,2014-04-23T10:00:00Z,113.97
Synthetic,2014-04-23T11:00:00Z,115.17
Synthetic,2014-04-23T12:00:00Z,115.07
Synthetic,2014-04-23T13:00:00Z,118.37
Synthetic,2014-04-23T14:00:00Z,116.76
Synthetic,2014-04-23T15:00:00Z,117.03
Synthetic,2014-04-23T16:00:00Z,118.97
Synthetic,2014-04-23T17:00:00Z,106.14
Synthetic,2014-04-23T18:00:00Z,67.72
Synthetic,2014-04-23T19:00:00Z,70.79
Synthetic,2014-04-23T20:00:00Z,67.42
Synthetic,2014-04-23T21:00:00Z,70.58
Synthetic,2014-04-23T22:00:00Z,41.62
Synthetic,2014-04-23T23:00:00Z,38.94
Synthetic,2014-04-24T00:00:00Z,38.94
Synthetic,2014-04-24T01:00:00Z,38.94
Synthetic,2014-04-24T02:00:00Z,38.94
Synthetic,2014-04-24T03:00:00Z,38.94
Synthetic,2014-04-24T04:00:00Z,38.94
Synthetic,2014-04-24T05:00:00Z,41.62
Synthetic,2014-04-24T06:00:00Z,67.89
Synthetic,2014-04-24T07:00:00Z,74.71
Synthetic,2014-04-24T08:00:00Z,130.63
Synthetic,2014-04-24T09:00:00Z,118.56
Synthetic,2014-04-24T10:00:00Z,115.25
Synthetic,2014-04-24T11:00:00Z,116.27
Synthetic,2014-04-24T12:00:00Z,116.63
Synthetic,2014-04-24T13:00:00Z,120.33
Synthetic,2014-04-24T14:00:00Z,118.55
Synthetic,2014-04-24T15:00:00Z,120.17
Synthetic,2014-04-24T16:00:00Z,124.44
Synthetic,2014-04-24T17:00:00Z,114.06
Synthetic,2014-04-24T18:00:00Z,75.25
Synthetic,2014-04-24T19:00:00Z,76.3
Synthetic,2014-04-24T20:00:00Z,69.94
Synthetic,2014-04-24T21:00:00Z,69.66
Synthetic,2014-04-24T22:00:00Z,41.62
Synthetic,2014-04-24T23:00:00Z,38.94
Synthetic,2014-04-25T00:00:00Z,38.94
Synthetic,2014-04-25T01:00:00Z,38.94
Synthetic,2014-04-25T02:00:00Z,38.94
Synthetic,2014-04-25T03:00:00Z,38.94
Synthetic,2014-04-25T04:00:00Z,38.94
Synthetic,2014-04-25T05:00:00Z,41.62
Synthetic,2014-04-25T06:00:00Z,71.49
Synthetic,2014-04-25T07:00:00Z,74.78
Synthetic,2014-04-25T08:00:00Z,129.07
Synthetic,2014-04-25T09:00:00Z,117.72
Synthetic,2014-04-25T10:00:00Z,117.6
Synthetic,2014-04-25T11:00:00Z,121.22
Synthetic,2014-04-25T12:00:00Z,122.93
Synthetic,2014-04-25T13:00:00Z,126.69
Synthetic,2014-04-25T14:00:00Z,126.34
Synthetic,2014-04-25T15:00:00Z,126.96
Synthetic,2014-04-25T16:00:00Z,128.43
Synthetic,2014-04-25T17:00:00Z,114.22
Synthetic,2014-04-25T18:00:00Z,73.32
Synthetic,2014-04-25T19:00:00Z,73.45
Synthetic,2014-04-25T20:00:00Z,72.77
Synthetic,2014-04-25T21:00:00Z,73.27
Synthetic,2014-04-25T22:00:00Z,41.62
Synthetic,2014-04-25T23:00:00Z,38.94
Synthetic,2014-04-26T00:00:00Z,38.94
Synthetic,2014-04-26T01:00:00Z,33.58
Synthetic,2014-04-26T02:00:00Z,33.58
Synthetic,2014-04-26T03:00:00Z,33.58
Synthetic,2014-04-26T04:00:00Z,33.58
Synthetic,2014-04-26T05:00:00Z,33.58
Synthetic,2014-04-26T06:00:00Z,67.25
Synthetic,2014-04-26T07:00:00Z,57.23
Synthetic,2014-04-26T08:00:00Z,74.09
Synthetic,2014-04-26T09:00:00Z,75.26
Synthetic,2014-04-26T10:00:00Z,75.4
Synthetic,2014-04-26T11:00:00Z,79.03
Synthetic,2014-04-26T12:00:00Z,79.12
Synthetic,2014-04-26T13:00:00Z,78.02
Synthetic,2014-04-26T14:00:00Z,50.48
Synthetic,2014-04-26T15:00:00Z,51.47
Synthetic,2014-04-26T16:00:00Z,53.44
Synthetic,2014-04-26T17:00:00Z,47.63
Synthetic,2014-04-26T18:00:00Z,24.78
Synthetic,2014-04-26T19:00:00Z,23.71
Synthetic,2014-04-26T20:00:00Z,33.58
Synthetic,2014-04-26T21:00:00Z,33.58
Synthetic,2014-04-26T22:00:00Z,33.58
Synthetic,2014-04-26T23:00:00Z,33.58
Synthetic,2014-04-27T00:00:00Z,33.58
Synthetic,2014-04-27T01:00:00Z,33.58
Synthetic,2014-04-27T02:00:00Z,33.58
Synthetic,2014-04-27T03:00:00Z,33.58
Synthetic,2014-04-27T04:00:00Z,33.58
Synthetic,2014-04-27T05:00:00Z,33.58
Synthetic,2014-04-27T06:00:00Z,21.24
Synthetic,2014-04-27T07:00:00Z,18.77
Synthetic,2014-04-27T08:00:00Z,18.77
Synthetic,2014-04-27T09:00:00Z,18.77
Synthetic,2014-04-27T10:00:00Z,18.77
Synthetic,2014-04-27T11:00:00Z,18.77
Synthetic,2014-04-27T12:00:00Z,18.77
Synthetic,2014-04-27T13:00:00Z,18.77
Synthetic,2014-04-27T14:00:00Z,18.77
Synthetic,2014-04-27T15:00:00Z,18.77
Synthetic,2014-04-27T16:00:00Z,21.68
Synthetic,2014-04-27T17:00:00Z,22.53
Synthetic,2014-04-27T18:00:00Z,20.16
Synthetic,2014-04-27T19:00:00Z,23.71
Synthetic,2014-04-27T20:00:00Z,33.58
Synthetic,2014-04-27T21:00:00Z,33.58
Synthetic,2014-04-27T22:00:00Z,33.58
Synthetic,2014-04-27T23:00:00Z,33.58
Synthetic,2014-04-28T00:00:00Z,33.58
Synthetic,2014-04-28T01:00:00Z,38.94
Synthetic,2014-04-28T02:00:00Z,38.94
Synthetic,2014-04-28T03:00:00Z,38.94
Synthetic,2014-04-28T04:00:00Z,38.94
Synthetic,2014-04-28T05:00:00Z,41.62
Synthetic,2014-04-28T06:00:00Z,84.68
Synthetic,2014-04-28T07:00:00Z,82.38
Synthetic,2014-04-28T08:00:00Z,131.16
Synthetic,2014-04-28T09:00:00Z,118.62
Synthetic,2014-04-28T10:00:00Z,116.86
Synthetic,2014-04-28T11:00:00Z,120.59
Synthetic,2014-04-28T12:00:00Z,121.53
Synthetic,2014-04-28T13:00:00Z,123.92
Synthetic,2014-04-28T14:00:00Z,120.97
Synthetic,2014-04-28T15:00:00Z,121.7
Synthetic,2014-04-28T16:00:00Z,124.66
Synthetic,2014-04-28T17:00:00Z,113.16
Synthetic,2014-04-28T18:00:00Z,74.33
Synthetic,2014-04-28T19:00:00Z,76.69
Synthetic,2014-04-28T20:00:00Z,72.26
Synthetic,2014-04-28T21:00:00Z,72.95
Synthetic,2014-04-28T22:00:00Z,41.62
Synthetic,2014-04-28T23:00:00Z,38.94
Synthetic,2014-04-29T00:00:00Z,38.94
Synthetic,2014-04-29T01:00:00Z,38.94
Synthetic,2014-04-29T02:00:00Z,38.94
Synthetic,2014-04-29T03:00:00Z,38.94
Synthetic,2014-04-29T04:00:00Z,38.94
Synthetic,2014-04-29T05:00:00Z,41.62
Synthetic,2014-04-29T06:00:00Z,56.8
Synthetic,2014-04-29T07:00:00Z,69.51
Synthetic,2014-04-29T08:00:00Z,127.46
Synthetic,2014-04-29T09:00:00Z,117.37
Synthetic,2014-04-29T10:00:00Z,115.76
Synthetic,2014-04-29T11:00:00Z,117.24
Synthetic,2014-04-29T12:00:00Z,116.43
Synthetic,2014-04-29T13:00:00Z,118.61
Synthetic,2014-04-29T14:00:00Z,113.4
Synthetic,2014-04-29T15:00:00Z,112.44
Synthetic,2014-04-29T16:00:00Z,116.32
Synthetic,2014-04-29T17:00:00Z,107.07
Synthetic,2014-04-29T18:00:00Z,73.32
Synthetic,2014-04-29T19:00:00Z,81.26
Synthetic,2014-04-29T20:00:00Z,87.26
Synthetic,2014-04-29T21:00:00Z,86.93
Synthetic,2014-04-29T22:00:00Z,41.62
Synthetic,2014-04-29T23:00:00Z,38.94
Synthetic,2014-04-30T00:00:00Z,38.94
Synthetic,2014-04-30T01:00:00Z,38.94
Synthetic,2014-04-30T02:00:00Z,38.94
Synthetic,2014-04-30T03:00:00Z,38.94
Synthetic,2014-04-30T04:00:00Z,38.94
Synthetic,2014-04-30T05:00:00Z,41.62
Synthetic,2014-04-30T06:00:00Z,86.24
Synthetic,2014-04-30T07:00:00Z,92.22
Synthetic,2014-04-30T08:00:00Z,139.63
Synthetic,2014-04-30T09:00:00Z,125.6
Synthetic,2014-04-30T10:00:00Z,120.57
Synthetic,2014-04-30T11:00:00Z,121.86
Synthetic,2014-04-30T12:00:00Z,124.37
Synthetic,2014-04-30T13:00:00Z,123.41
Synthetic,2014-04-30T14:00:00Z,117.15
Synthetic,2014-04-30T15:00:00Z,114.69
Synthetic,2014-04-30T16:00:00Z,117.57
Synthetic,2014-04-30T17:00:00Z,108.02
Synthetic,2014-04-30T18:00:00Z,73.91
Synthetic,2014-04-30T19:00:00Z,81.44
Synthetic,2014-04-30T20:00:00Z,86.41
Synthetic,2014-04-30T21:00:00Z,87.43
Synthetic,2014-04-30T22:00:00Z,41.62
Synthetic,2014-04-30T23:00:00Z,38.94
Synthetic,2014-05-01T00:00:00Z,38.94
Synthetic,2014-05-01T01:00:00Z,38.94
Synthetic,2014-05-01T02:00:00Z,38.94
Synthetic,2014-05-01T03:00:00Z,38.94
Synthetic,2014-05-01T04:00:00Z,38.94
Synthetic,2014-05-01T05:00:00Z,41.62
Synthetic,2014-05-01T06:00:00Z,72.99
Synthetic,2014-05-01T07:00:00Z,84.24
Synthetic,2014-05-01T08:00:00Z,141.69
Synthetic,2014-05-01T09:00:00Z,130.8
Synthetic,2014-05-01T10:00:00Z,129.82
Synthetic,2014-05-01T11:00:00Z,134.42
Synthetic,2014-05-01T12:00:00Z,137.57
Synthetic,2014-05-01T13:00:00Z,141.81
Synthetic,2014-05-01T14:00:00Z,138.55
Synthetic,2014-05-01T15:00:00Z,139.57
Synthetic,2014-05-01T16:00:00Z,144.98
Synthetic,2014-05-01T17:00:00Z,136.43
Synthetic,2014-05-01T18:00:00Z,97.17
Synthetic,2014-05-01T19:00:00Z,98.23
Synthetic,2014-05-01T20:00:00Z,91.8
Synthetic,2014-05-01T21:00:00Z,90.37
Synthetic,2014-05-01T22:00:00Z,41.62
Synthetic,2014-05-01T23:00:00Z,38.94
Synthetic,2014-05-02T00:00:00Z,38.94
Synthetic,2014-05-02T01:00:00Z,38.94
Synthetic,2014-05-02T02:00:00Z,38.94
Synthetic,2014-05-02T03:00:00Z,38.94
Synthetic,2014-05-02T04:00:00Z,38.94
Synthetic,2014-05-02T05:00:00Z,41.62
Synthetic,2014-05-02T06:00:00Z,65.11
Synthetic,2014-05-02T07:00:00Z,87.85
Synthetic,2014-05-02T08:00:00Z,160.83
Synthetic,2014-05-02T09:00:00Z,154.56
Synthetic,2014-05-02T10:00:00Z,155.73
Synthetic,2014-05-02T11:00:00Z,162.03
Synthetic,2014-05-02T12:00:00Z,164.56
Synthetic,2014-05-02T13:00:00Z,174.85
Synthetic,2014-05-02T14:00:00Z,175.46
Synthetic,2014-05-02T15:00:00Z,155.92
Synthetic,2014-05-02T16:00:00Z,142.42
Synthetic,2014-05-02T17:00:00Z,130.79
Synthetic,2014-05-02T18:00:00Z,88.48
Synthetic,2014-05-02T19:00:00Z,87.72
Synthetic,2014-05-02T20:00:00Z,83.46
Synthetic,2014-05-02T21:00:00Z,82.29
Synthetic,2014-05-02T22:00:00Z,41.62
Synthetic,2014-05-02T23:00:00Z,38.94
Synthetic,2014-05-03T00:00:00Z,38.94
Synthetic,2014-05-03T01:00:00Z,33.58
Synthetic,2014-05-03T02:00:00Z,33.58
Synthetic,2014-05-03T03:00:00Z,33.58
Synthetic,2014-05-03T04:00:00Z,33.58
Synthetic,2014-05-03T05:00:00Z,33.58
Synthetic,2014-05-03T06:00:00Z,59.6
Synthetic,2014-05-03T07:00:00Z,63.79
Synthetic,2014-05-03T08:00:00Z,89.98
Synthetic,2014-05-03T09:00:00Z,92.21
Synthetic,2014-05-03T10:00:00Z,92.18
Synthetic,2014-05-03T11:00:00Z,96.03
Synthetic,2014-05-03T12:00:00Z,98.91
Synthetic,2014-05-03T13:00:00Z,100.25
Synthetic,2014-05-03T14:00:00Z,71.63
Synthetic,2014-05-03T15:00:00Z,53.96
Synthetic,2014-05-03T16:00:00Z,41.08
Synthetic,2014-05-03T17:00:00Z,34.89
Synthetic,2014-05-03T18:00:00Z,27.44
Synthetic,2014-05-03T19:00:00Z,27.94
Synthetic,2014-05-03T20:00:00Z,34.44
Synthetic,2014-05-03T21:00:00Z,33.58
Synthetic,2014-05-03T22:00:00Z,33.58
Synthetic,2014-05-03T23:00:00Z,33.58
Synthetic,2014-05-04T00:00:00Z,33.58
Synthetic,2014-05-04T01:00:00Z,33.58
Synthetic,2014-05-04T02:00:00Z,33.58
Synthetic,2014-05-04T03:00:00Z,33.58
Synthetic,2014-05-04T04:00:00Z,33.58
Synthetic,2014-05-04T05:00:00Z,33.58
Synthetic,2014-05-04T06:00:00Z,18.77
Synthetic,2014-05-04T07:00:00Z,28.98
Synthetic,2014-05-04T08:00:00Z,34.19
Synthetic,2014-05-04T09:00:00Z,33.37
Synthetic,2014-05-04T10:00:00Z,33.21
Synthetic,2014-05-04T11:00:00Z,26.6
Synthetic,2014-05-04T12:00:00Z,29.17
Synthetic,2014-05-04T13:00:00Z,31.45
Synthetic,2014-05-04T14:00:00Z,29
Synthetic,2014-05-04T15:00:00Z,24.45
Synthetic,2014-05-04T16:00:00Z,19.67
Synthetic,2014-05-04T17:00:00Z,20.67
Synthetic,2014-05-04T18:00:00Z,22.06
Synthetic,2014-05-04T19:00:00Z,22.92
Synthetic,2014-05-04T20:00:00Z,33.58
Synthetic,2014-05-04T21:00:00Z,33.58
Synthetic,2014-05-04T22:00:00Z,33.58
Synthetic,2014-05-04T23:00:00Z,33.58
Synthetic,2014-05-05T00:00:00Z,33.58
Synthetic,2014-05-05T01:00:00Z,38.94
Synthetic,2014-05-05T02:00:00Z,38.94
Synthetic,2014-05-05T03:00:00Z,38.94
Synthetic,2014-05-05T04:00:00Z,38.94
Synthetic,2014-05-05T05:00:00Z,41.62
Synthetic,2014-05-05T06:00:00Z,46.53
Synthetic,2014-05-05T07:00:00Z,65.68
Synthetic,2014-05-05T08:00:00Z,132.61
Synthetic,2014-05-05T09:00:00Z,123.54
Synthetic,2014-05-05T10:00:00Z,123.01
Synthetic,2014-05-05T11:00:00Z,128.44
Synthetic,2014-05-05T12:00:00Z,132.66
Synthetic,2014-05-05T13:00:00Z,141.54
Synthetic,2014-05-05T14:00:00Z,140.94
Synthetic,2014-05-05T15:00:00Z,120.56
Synthetic,2014-05-05T16:00:00Z,115.45
Synthetic,2014-05-05T17:00:00Z,104.29
Synthetic,2014-05-05T18:00:00Z,66.48
Synthetic,2014-05-05T19:00:00Z,66.92
Synthetic,2014-05-05T20:00:00Z,64.76
Synthetic,2014-05-05T21:00:00Z,66.16
Synthetic,2014-05-05T22:00:00Z,41.62
Synthetic,2014-05-05T23:00:00Z,38.94
Synthetic,2014-05-06T00:00:00Z,38.94
Synthetic,2014-05-06T01:00:00Z,38.94
Synthetic,2014-05-06T02:00:00Z,38.94
Synthetic,2014-05-06T03:00:00Z,38.94
Synthetic,2014-05-06T04:00:00Z,38.94
Synthetic,2014-05-06T05:00:00Z,41.62
Synthetic,2014-05-06T06:00:00Z,42.35
Synthetic,2014-05-06T07:00:00Z,60.78
Synthetic,2014-05-06T08:00:00Z,125.98
Synthetic,2014-05-06T09:00:00Z,120.04
Synthetic,2014-05-06T10:00:00Z,120.69
Synthetic,2014-05-06T11:00:00Z,124.36
Synthetic,2014-05-06T12:00:00Z,126.96
Synthetic,2014-05-06T13:00:00Z,132.79
Synthetic,2014-05-06T14:00:00Z,131.88
Synthetic,2014-05-06T15:00:00Z,135.01
Synthetic,2014-05-06T16:00:00Z,143.55
Synthetic,2014-05-06T17:00:00Z,133.83
Synthetic,2014-05-06T18:00:00Z,88.48
Synthetic,2014-05-06T19:00:00Z,83.17
Synthetic,2014-05-06T20:00:00Z,75.74
Synthetic,2014-05-06T21:00:00Z,71.99
Synthetic,2014-05-06T22:00:00Z,41.62
Synthetic,2014-05-06T23:00:00Z,38.94
Synthetic,2014-05-07T00:00:00Z,38.94
Synthetic,2014-05-07T01:00:00Z,38.94
Synthetic,2014-05-07T02:00:00Z,38.94
Synthetic,2014-05-07T03:00:00Z,38.94
Synthetic,2014-05-07T04:00:00Z,38.94
Synthetic,2014-05-07T05:00:00Z,39.15
Synthetic,2014-05-07T06:00:00Z,43.74
Synthetic,2014-05-07T07:00:00Z,61.29
Synthetic,2014-05-07T08:00:00Z,128.08
Synthetic,2014-05-07T09:00:00Z,121.93
Synthetic,2014-05-07T10:00:00Z,120.98
Synthetic,2014-05-07T11:00:00Z,124.4
Synthetic,2014-05-07T12:00:00Z,125.4
Synthetic,2014-05-07T13:00:00Z,130.3
Synthetic,2014-05-07T14:00:00Z,127.73
Synthetic,2014-05-07T15:00:00Z,128.18
Synthetic,2014-05-07T16:00:00Z,131.16
Synthetic,2014-05-07T17:00:00Z,115.2
Synthetic,2014-05-07T18:00:00Z,74.25
Synthetic,2014-05-07T19:00:00Z,73.2
Synthetic,2014-05-07T20:00:00Z,68.63
Synthetic,2014-05-07T21:00:00Z,68.05
Synthetic,2014-05-07T22:00:00Z,41.62
Synthetic,2014-05-07T23:00:00Z,38.94
Synthetic,2014-05-08T00:00:00Z,38.94
Synthetic,2014-05-08T01:00:00Z,38.94
Synthetic,2014-05-08T02:00:00Z,38.94
Synthetic,2014-05-08T03:00:00Z,38.94
Synthetic,2014-05-08T04:00:00Z,38.94
Synthetic,2014-05-08T05:00:00Z,39.15
Synthetic,2014-05-08T06:00:00Z,40.48
Synthetic,2014-05-08T07:00:00Z,60.49
Synthetic,2014-05-08T08:00:00Z,126.03
Synthetic,2014-05-08T09:00:00Z,116.62
Synthetic,2014-05-08T10:00:00Z,116.7
Synthetic,2014-05-08T11:00:00Z,123.26
Synthetic,2014-05-08T12:00:00Z,126.78
Synthetic,2014-05-08T13:00:00Z,132.78
Synthetic,2014-05-08T14:00:00Z,133.31
Synthetic,2014-05-08T15:00:00Z,136.3
Synthetic,2014-05-08T16:00:00Z,142.65
Synthetic,2014-05-08T17:00:00Z,132.1
Synthetic,2014-05-08T18:00:00Z,89.31
Synthetic,2014-05-08T19:00:00Z,85.52
Synthetic,2014-05-08T20:00:00Z,79.18
Synthetic,2014-05-08T21:00:00Z,75.99
Synthetic,2014-05-08T22:00:00Z,41.62
Synthetic,2014-05-08T23:00:00Z,38.94
Synthetic,2014-05-09T00:00:00Z,38.94
Synthetic,2014-05-09T01:00:00Z,38.94
Synthetic,2014-05-09T02:00:00Z,38.94
Synthetic,2014-05-09T03:00:00Z,38.94
Synthetic,2014-05-09T04:00:00Z,38.94
Synthetic,2014-05-09T05:00:00Z,39.15
Synthetic,2014-05-09T06:00:00Z,43.07
Synthetic,2014-05-09T07:00:00Z,64.98
Synthetic,2014-05-09T08:00:00Z,132.6
Synthetic,2014-05-09T09:00:00Z,125.35
Synthetic,2014-05-09T10:00:00Z,126.88
Synthetic,2014-05-09T11:00:00Z,134.64
Synthetic,2014-05-09T12:00:00Z,138.61
Synthetic,2014-05-09T13:00:00Z,144.77
Synthetic,2014-05-09T14:00:00Z,143.83
Synthetic,2014-05-09T15:00:00Z,148.56
Synthetic,2014-05-09T16:00:00Z,155.51
Synthetic,2014-05-09T17:00:00Z,143.37
Synthetic,2014-05-09T18:00:00Z,98.04
Synthetic,2014-05-09T19:00:00Z,94.05
Synthetic,2014-05-09T20:00:00Z,88.51
Synthetic,2014-05-09T21:00:00Z,87.28
Synthetic,2014-05-09T22:00:00Z,41.62
Synthetic,2014-05-09T23:00:00Z,38.94
Synthetic,2014-05-10T00:00:00Z,38.94
Synthetic,2014-05-10T01:00:00Z,33.58
Synthetic,2014-05-10T02:00:00Z,33.58
Synthetic,2014-05-10T03:00:00Z,33.58
Synthetic,2014-05-10T04:00:00Z,33.58
Synthetic,2014-05-10T05:00:00Z,31.11
Synthetic,2014-05-10T06:00:00Z,52.46
Synthetic,2014-05-10T07:00:00Z,60.23
Synthetic,2014-05-10T08:00:00Z,91.66
Synthetic,2014-05-10T09:00:00Z,99.14
Synthetic,2014-05-10T10:00:00Z,97.56
Synthetic,2014-05-10T11:00:00Z,99.7
Synthetic,2014-05-10T12:00:00Z,98.95
Synthetic,2014-05-10T13:00:00Z,96.24
Synthetic,2014-05-10T14:00:00Z,66.33
Synthetic,2014-05-10T15:00:00Z,62.07
Synthetic,2014-05-10T16:00:00Z,59.4
Synthetic,2014-05-10T17:00:00Z,52.72
Synthetic,2014-05-10T18:00:00Z,28.22
Synthetic,2014-05-10T19:00:00Z,30.04
Synthetic,2014-05-10T20:00:00Z,33.58
Synthetic,2014-05-10T21:00:00Z,33.58
Synthetic,2014-05-10T22:00:00Z,33.58
Synthetic,2014-05-10T23:00:00Z,33.58
Synthetic,2014-05-11T00:00:00Z,33.58
Synthetic,2014-05-11T01:00:00Z,33.58
Synthetic,2014-05-11T02:00:00Z,33.58
Synthetic,2014-05-11T03:00:00Z,33.58
Synthetic,2014-05-11T04:00:00Z,33.58
Synthetic,2014-05-11T05:00:00Z,31.11
Synthetic,2014-05-11T06:00:00Z,18.77
Synthetic,2014-05-11T07:00:00Z,21.36
Synthetic,2014-05-11T08:00:00Z,30.69
Synthetic,2014-05-11T09:00:00Z,35.45
Synthetic,2014-05-11T10:00:00Z,31.96
Synthetic,2014-05-11T11:00:00Z,22.47
Synthetic,2014-05-11T12:00:00Z,23.59
Synthetic,2014-05-11T13:00:00Z,18.77
Synthetic,2014-05-11T14:00:00Z,28.7
Synthetic,2014-05-11T15:00:00Z,36.91
Synthetic,2014-05-11T16:00:00Z,39
Synthetic,2014-05-11T17:00:00Z,41.43
Synthetic,2014-05-11T18:00:00Z,37.47
Synthetic,2014-05-11T19:00:00Z,36.85
Synthetic,2014-05-11T20:00:00Z,35.09
Synthetic,2014-05-11T21:00:00Z,33.58
Synthetic,2014-05-11T22:00:00Z,33.58
Synthetic,2014-05-11T23:00:00Z,33.58
Synthetic,2014-05-12T00:00:00Z,33.58
Synthetic,2014-05-12T01:00:00Z,38.94
Synthetic,2014-05-12T02:00:00Z,38.94
Synthetic,2014-05-12T03:00:00Z,38.94
Synthetic,2014-05-12T04:00:00Z,38.94
Synthetic,2014-05-12T05:00:00Z,39.15
Synthetic,2014-05-12T06:00:00Z,41.63
Synthetic,2014-05-12T07:00:00Z,72.3
Synthetic,2014-05-12T08:00:00Z,149.13
Synthetic,2014-05-12T09:00:00Z,145.39
Synthetic,2014-05-12T10:00:00Z,145.05
Synthetic,2014-05-12T11:00:00Z,149.03
Synthetic,2014-05-12T12:00:00Z,149.24
Synthetic,2014-05-12T13:00:00Z,157.1
Synthetic,2014-05-12T14:00:00Z,156.81
